away_off_epa_per_play,home_def_epa_per_play,home_off_epa_per_play,away_def_epa_per_play,away_off_pass_epa,home_score,away_score
0.21138236642974853,0.21138236642974853,0.1987874630513863,0.1987874630513863,0.33425068936361757,35,32
-0.11206735091976629,-0.11206735091976629,0.06806119087053766,0.06806119087053766,-0.19299724579711133,34,20
0.04905047020595647,0.04905047020595647,-0.017082442164785227,-0.017082442164785227,-0.023757574215766887,30,31
-0.09841994428514425,-0.09841994428514425,0.13820583579126133,0.13820583579126133,-0.0007023033408584294,36,20
0.22104029203570233,0.22104029203570233,-0.17943967164187183,-0.17943967164187183,0.598804578033106,9,36
0.005570223771308303,0.005570223771308303,-0.016369247415881378,-0.016369247415881378,0.08882110284357408,23,23
0.015217378630836848,0.015217378630836848,0.10605815932508351,0.10605815932508351,0.21481383212570412,28,21
-0.3732007209084685,-0.3732007209084685,0.04144145509338413,0.04144145509338413,-0.548620282827566,36,7
-0.04453241080791257,-0.04453241080791257,-0.13532401009599274,-0.13532401009599274,0.0627868295029786,16,21
0.055435194055310694,0.055435194055310694,-0.003312479409986255,-0.003312479409986255,0.22884906972298966,23,26
0.04005308881340862,0.04005308881340862,-0.2353773746349464,-0.2353773746349464,0.24186136509282236,10,28
0.07766266116547693,0.07766266116547693,0.10837082959370024,0.10837082959370024,0.12092627816526645,38,31
0.2160583102207136,0.2160583102207136,0.05113152057290683,0.05113152057290683,0.4617723397710693,30,37
0.21104776988814627,0.21104776988814627,0.02504368706676363,0.02504368706676363,0.7532663628610358,20,34
0.06522767136438481,0.06522767136438481,-0.07751867291666906,-0.07751867291666906,0.24180404679036227,28,37
0.06051279946174278,0.06051279946174278,0.1653344680361793,0.1653344680361793,0.16343013478664845,31,21
0.07569412630332906,0.07569412630332906,0.18008859336149594,0.18008859336149594,0.24550402360520343,33,25
0.27725566688706077,0.27725566688706077,0.10644653100460182,0.10644653100460182,0.33644060031043965,38,49
0.19090384534097946,0.19090384534097946,0.08333813490179522,0.08333813490179522,0.3909187616232817,29,35
0.1731751812253218,0.1731751812253218,0.0397131057640772,0.0397131057640772,0.24801905017912418,23,31
0.21442575653482504,0.21442575653482504,0.08216833396222552,0.08216833396222552,0.36074804780983566,23,31
0.05093720243692544,0.05093720243692544,0.09324225065359393,0.09324225065359393,0.5004235509940751,38,31
0.19702372768453774,0.19702372768453774,-0.05463728134086551,-0.05463728134086551,0.36692128576955807,17,31
-0.16897869074908906,-0.16897869074908906,-0.0978644975076998,-0.0978644975076998,-0.20728540569537804,17,9
0.027966731423564463,0.027966731423564463,-0.11154899123670603,-0.11154899123670603,0.2684562944644746,11,19
0.1362132763099102,0.1362132763099102,0.0009101737402081634,0.0009101737402081634,0.4844498830625387,23,30
0.017476897454090982,0.017476897454090982,-0.07066815696519285,-0.07066815696519285,0.08083012593563912,20,25
-0.15754521585849243,-0.15754521585849243,0.05402412305815386,0.05402412305815386,-0.40373677202834835,26,10
0.038769814395700694,0.038769814395700694,0.2368367004123603,0.2368367004123603,0.15776814209271223,30,16
-0.007324990217579922,-0.007324990217579922,-0.0430934209317526,-0.0430934209317526,-0.04662643986668222,20,19
0.17087993126348783,0.17087993126348783,0.051980660139109805,0.051980660139109805,0.40032991876248525,16,23
-0.3693834685220195,-0.3693834685220195,-0.04315594733054101,-0.04315594733054101,-0.5735209117155159,27,3
-0.09049489221942404,-0.09049489221942404,0.15184189238385867,0.15184189238385867,-0.0012431866189414934,30,14
0.24234264910165262,0.24234264910165262,0.09861520120420506,0.09861520120420506,0.559721961131195,32,40
0.1530809155010697,0.1530809155010697,-0.11552874760179109,-0.11552874760179109,0.3071235908632356,10,30
0.08234994954155006,0.08234994954155006,0.17906084834603972,0.17906084834603972,0.17637831718447106,38,29
0.09089404173024011,0.09089404173024011,-0.26027400192368144,-0.26027400192368144,0.5254572938879309,10,30
0.23321339191375942,0.23321339191375942,-0.16221659589681198,-0.16221659589681198,0.8828433779152497,17,43
0.0493244933524742,0.0493244933524742,0.07177374759069638,0.07177374759069638,-0.18947405761851527,32,23
0.06391514680779384,0.06391514680779384,0.037399066628549686,0.037399066628549686,-0.033788756482694575,37,34
0.06712538534548904,0.06712538534548904,0.0686733658224141,0.0686733658224141,0.21569660527957846,27,26
-0.036474443248541454,-0.036474443248541454,-0.024950087266164152,-0.024950087266164152,0.13094299660026892,30,27
-0.0908076679324049,-0.0908076679324049,0.21917989759410417,0.21917989759410417,-0.0008395241740870541,42,16
-0.014717602598431561,-0.014717602598431561,-0.11656662220994966,-0.11656662220994966,0.10131892370707529,16,23
0.091702311379508,0.091702311379508,0.11981677415943498,0.11981677415943498,0.3065266403166833,31,27
0.12372665736788084,0.12372665736788084,-0.15186857586950864,-0.15186857586950864,0.36127658424823145,16,34
0.17859334647291597,0.17859334647291597,-0.10944872124209298,-0.10944872124209298,0.6805574345731754,23,40
-0.04296957075675431,-0.04296957075675431,-0.20224615592915104,-0.20224615592915104,-0.16095234426228627,12,18
-0.026958860736265917,-0.026958860736265917,-0.01613880916388072,-0.01613880916388072,0.04104177369979609,20,19
0.0359346709553969,0.0359346709553969,-0.04725750868350475,-0.04725750868350475,0.0628173520355064,28,30
-0.427197738465774,-0.427197738465774,0.0411455439258849,0.0411455439258849,-0.5050464210960652,38,7
0.2173285145292629,0.2173285145292629,0.23965282814498048,0.23965282814498048,0.5328328071029179,42,36
-0.3768489468890369,-0.3768489468890369,-0.08500625012812647,-0.08500625012812647,-0.3666579512171396,24,0
-0.25273508643057785,-0.25273508643057785,0.10245229885216076,0.10245229885216076,-0.35725721191169996,38,10
0.012779314424251918,0.012779314424251918,0.10174504101586669,0.10174504101586669,0.006759579063186991,24,16
0.21000776007475486,0.21000776007475486,0.06887150792903327,0.06887150792903327,0.507392344364568,17,26
0.2284400970395405,0.2284400970395405,-0.17089800770926394,-0.17089800770926394,0.15217744847119513,10,38
-0.025212860493733943,-0.025212860493733943,-0.025854452173454074,-0.025854452173454074,-0.03057904134188086,22,21
0.09190420897636963,0.09190420897636963,0.03475640118926598,0.03475640118926598,0.40061103179119906,22,23
0.3297932305248365,0.3297932305248365,0.1898895666322977,0.1898895666322977,0.8440596587521875,34,37
0.14154655410458986,0.14154655410458986,-0.07416393081506206,-0.07416393081506206,0.5434184030371918,20,35
0.21886852277595553,0.21886852277595553,0.16550512155581965,0.16550512155581965,0.44985644646894024,27,24
0.019698925932532113,0.019698925932532113,-0.14927239444409884,-0.14927239444409884,0.15793037865834583,10,18
0.06250448740087293,0.06250448740087293,0.0035785566412481354,0.0035785566412481354,0.10243102838461646,24,27
-0.1880170640718591,-0.1880170640718591,0.1142665932507742,0.1142665932507742,-0.30035915639928135,25,3
0.2859839607707505,0.2859839607707505,-0.052765887861863515,-0.052765887861863515,0.65670982143288,20,45
0.197274309020736,0.197274309020736,-0.2149373782482989,-0.2149373782482989,-0.00724954449215413,16,43
-0.18272084263423313,-0.18272084263423313,-0.02522945176509508,-0.02522945176509508,-0.10171142606234226,39,29
0.2656801998522697,0.2656801998522697,-0.18889565812241926,-0.18889565812241926,0.6249776225029267,6,33
0.07076054139118215,0.07076054139118215,0.07327253565488927,0.07327253565488927,0.030759461196155767,37,34
-0.3374302549598869,-0.3374302549598869,-0.11902685254409337,-0.11902685254409337,-0.3590930474107785,24,10
0.17693714397216453,0.17693714397216453,0.018595036053754708,0.018595036053754708,0.4721464512392187,17,25
0.022036368773093288,0.022036368773093288,-0.06453259366736804,-0.06453259366736804,0.14959729405598263,24,28
0.07644841049685094,0.07644841049685094,0.10924641896380431,0.10924641896380431,0.10482237834893515,24,21
0.1357089197032389,0.1357089197032389,0.24125555997119455,0.24125555997119455,0.07254931266602832,31,20
0.08506721145429536,0.08506721145429536,-0.07065661319176711,-0.07065661319176711,0.11777601661088938,6,16
0.10856394808902278,0.10856394808902278,-0.1980521544427272,-0.1980521544427272,0.5953790268379364,21,41
0.274544021224204,0.274544021224204,0.12029802919493544,0.12029802919493544,0.8415952797481118,22,28
-0.13693050296058426,-0.13693050296058426,0.188432835715188,0.188432835715188,-0.25389895532012663,35,9
-0.2963269365028244,-0.2963269365028244,-0.32493074997521965,-0.32493074997521965,-0.40598264147546814,28,17
0.05118998052915141,0.05118998052915141,0.04171127818137013,0.04171127818137013,0.09238403539152293,31,30
-0.019218444639781142,-0.019218444639781142,-0.06936547000367406,-0.06936547000367406,0.19477905408567273,23,26
0.07985135688228985,0.07985135688228985,0.21632791145319963,0.21632791145319963,0.25749390167673614,37,27
-0.279931196219925,-0.279931196219925,-0.19103181630122618,-0.19103181630122618,-0.5191421550473334,23,9
0.0869066109524014,0.0869066109524014,0.009652417137301838,0.009652417137301838,0.1963954899182583,23,25
0.26869436665586305,0.26869436665586305,-0.025375415906311417,-0.025375415906311417,0.6957791489803571,17,34
0.011264447756653164,0.011264447756653164,0.08147316366500146,0.08147316366500146,0.11543455525578575,34,27
0.07628484105515732,0.07628484105515732,0.1821846245111267,0.1821846245111267,0.11789441282435328,44,34
-0.04709608724745568,-0.04709608724745568,-0.2793237515848671,-0.2793237515848671,0.18262858071054022,10,24
0.11938786929344067,0.11938786929344067,0.0583726307344445,0.0583726307344445,0.4231958030804415,25,27
0.17462380268606256,0.17462380268606256,0.24031181168645463,0.24031181168645463,0.3903567595469579,33,31
-0.12630481989079725,-0.12630481989079725,0.019916979128974104,0.019916979128974104,-0.11447915709953549,34,20
-0.15362800800387152,-0.15362800800387152,-0.10014826186668527,-0.10014826186668527,-0.0913170711564759,24,17
0.07961932821396592,0.07961932821396592,0.01644158596631798,0.01644158596631798,0.009241247212706994,20,23
0.20375319747071155,0.20375319747071155,0.04305264701020039,0.04305264701020039,0.11972808947475075,26,31
0.16451860578266586,0.16451860578266586,0.09048239753802172,0.09048239753802172,0.4331665259894759,31,34
0.0026163016226544043,0.0026163016226544043,-0.05998802573091041,-0.05998802573091041,0.2467411787245963,19,24
0.19532882249534803,0.19532882249534803,-0.405914375726651,-0.405914375726651,0.36726474573306994,3,38
0.22317213790217436,0.22317213790217436,0.29397251414482123,0.29397251414482123,0.40781807967240874,27,30
0.19262277878178954,0.19262277878178954,-0.08096284143910748,-0.08096284143910748,0.38574771062134733,17,34
0.27200214133571254,0.27200214133571254,-0.07444712340501003,-0.07444712340501003,0.48991876006946905,23,46
-0.08801809167818184,-0.08801809167818184,-0.0401302705318129,-0.0401302705318129,0.06358536323347279,10,7
0.11456131926638827,0.11456131926638827,0.17267728580045666,0.17267728580045666,0.23850576226784242,30,27
-0.1491044662611709,-0.1491044662611709,-0.14168900067403659,-0.14168900067403659,-0.2951281071829899,24,20
0.018567623840563603,0.018567623840563603,0.12520224836756985,0.12520224836756985,-0.08884827095424988,27,17
0.013523452075030225,0.013523452075030225,0.03653148817321269,0.03653148817321269,0.047321293596280026,32,30
-0.2469176708878367,-0.2469176708878367,0.0766085137442654,0.0766085137442654,-0.3456589461937614,37,12
-0.15752313989018893,-0.15752313989018893,-0.0461957524005381,-0.0461957524005381,-0.12951287843720316,29,21
-0.0734777199069125,-0.0734777199069125,0.02356159017661288,0.02356159017661288,-0.07536377463327579,23,16
-0.11653637690882161,-0.11653637690882161,0.06490622367796557,0.06490622367796557,0.02057112521758611,27,13
-0.21128320138565512,-0.21128320138565512,0.11168915482363807,0.11168915482363807,-0.37964215420840575,36,10
0.031285498497540774,0.031285498497540774,0.11770787044085308,0.11770787044085308,0.11746573370502933,23,17
-0.04008331718452309,-0.04008331718452309,-0.21288162547374745,-0.21288162547374745,0.09701749047301507,13,19
0.08008863734004519,0.08008863734004519,0.1381521557790505,0.1381521557790505,0.28279251424531565,28,21
0.17965571462376095,0.17965571462376095,0.07170974261734417,0.07170974261734417,0.44866427649144214,24,30
-0.3725488812880307,-0.3725488812880307,-0.026978596521398092,-0.026978596521398092,-0.2846589908194762,20,0
-0.1740278416205804,-0.1740278416205804,-0.12182278192883775,-0.12182278192883775,-0.15070444962958213,22,17
0.09495719682639199,0.09495719682639199,0.16399446194380357,0.16399446194380357,0.2264940589758063,27,20
0.04770343461402776,0.04770343461402776,-0.3190215249227262,-0.3190215249227262,0.2232709577829336,3,27
-0.21293635995280516,-0.21293635995280516,-0.025765495486172765,-0.025765495486172765,-0.2724262286675874,24,9
-0.17560489738431323,-0.17560489738431323,-0.03840773559175555,-0.03840773559175555,-0.13453247686995007,20,9
-0.063609415345302,-0.063609415345302,0.017720704486068516,0.017720704486068516,-0.18495222148409324,20,13
-0.019834217164400224,-0.019834217164400224,0.03859655800250574,0.03859655800250574,0.08523748385266879,34,28
-0.12255710860211251,-0.12255710860211251,-0.04132734669697568,-0.04132734669697568,0.1762685421902538,34,31
0.06042092134146805,0.06042092134146805,-0.002570973824824653,-0.002570973824824653,0.06591517711536223,28,31
0.22281408164366515,0.22281408164366515,0.22835080031665494,0.22835080031665494,0.42472883233062503,31,35
-0.02262231495441846,-0.02262231495441846,-0.08247219547374525,-0.08247219547374525,0.19462413660250605,24,27
0.10713498135848269,0.10713498135848269,-0.14930386124393594,-0.14930386124393594,0.5744506459354737,25,41
0.05625429620543559,0.05625429620543559,-0.34760026073214606,-0.34760026073214606,-0.09246765694023794,16,41
-0.5212277911352164,-0.5212277911352164,0.005946179020084511,0.005946179020084511,-0.5632295669994465,43,6
-0.05024944717094977,-0.05024944717094977,0.06663482155750002,0.06663482155750002,0.13417571296514078,27,17
-0.026258352879491763,-0.026258352879491763,-0.12541282516620567,-0.12541282516620567,0.019654775948103873,17,19
0.2760212276596775,0.2760212276596775,0.0223676383513974,0.0223676383513974,0.514557712025215,26,45
0.18535541158899438,0.18535541158899438,0.13831175697159825,0.13831175697159825,0.23289529227024253,25,27
-0.006936247889482854,-0.006936247889482854,-0.0369742248504879,-0.0369742248504879,0.08194595415225273,28,27
-0.06996557574569845,-0.06996557574569845,-0.09802180357411595,-0.09802180357411595,0.06843034147040332,20,17
-0.03622798486898984,-0.03622798486898984,-0.3506783211287776,-0.3506783211287776,0.21779405836176224,3,20
0.053139413611940495,0.053139413611940495,-0.48707580546635715,-0.48707580546635715,-0.49043878987413403,3,31
-0.25222445376470537,-0.25222445376470537,-0.3746730523320487,-0.3746730523320487,-0.09269849907223511,20,23
0.15862493657328114,0.15862493657328114,0.11481753738075298,0.11481753738075298,0.3860199667809807,24,27
0.041713785558444086,0.041713785558444086,0.2523020988909274,0.2523020988909274,-0.023748456294623927,41,25
0.0018283352696150002,0.0018283352696150002,-0.11819246058054636,-0.11819246058054636,0.010639103948057244,17,23
-0.16840476020357487,-0.16840476020357487,-0.08249913025132549,-0.08249913025132549,-0.6126205322006717,19,14
-0.023314438426465238,-0.023314438426465238,-0.10798233725101067,-0.10798233725101067,0.14348012962145731,16,21
0.1608316287551019,0.1608316287551019,0.08431593495028963,0.08431593495028963,0.4156242217344698,30,34
0.048339658328369416,0.048339658328369416,-0.0461117557243914,-0.0461117557243914,0.26307634825622006,20,26
-0.18525829940014044,-0.18525829940014044,0.013729634821836725,0.013729634821836725,-0.28336354360097743,19,7
-0.14022070620636276,-0.14022070620636276,-0.13457372998221526,-0.13457372998221526,-0.14903869719267862,27,24
0.09007537144668452,0.09007537144668452,0.04135064591794034,0.04135064591794034,0.20747299584451578,28,31
0.19779848884195148,0.19779848884195148,0.09532542882435681,0.09532542882435681,0.7409139910893447,35,41
0.11863599349028872,0.11863599349028872,-0.03507133519670145,-0.03507133519670145,0.3594091994670731,28,38
-0.102282005601906,-0.102282005601906,-0.17437371404510874,-0.17437371404510874,-0.28649030240195594,12,17
-0.018023394367586296,-0.018023394367586296,0.1754201251957782,0.1754201251957782,-0.08765217299974902,30,16
0.059734586646559014,0.059734586646559014,-0.5603983697659346,-0.5603983697659346,0.14641116030031331,0,45
0.08158183174120938,0.08158183174120938,0.1443126759533346,0.1443126759533346,0.13339642727679724,22,16
-0.0070404372720119165,-0.0070404372720119165,-0.0943755232905483,-0.0943755232905483,0.02586733901780761,17,23
0.1817427587311919,0.1817427587311919,0.060236870699366014,0.060236870699366014,0.5369076381919348,24,34
-0.06136179266868221,-0.06136179266868221,0.19034419298947816,0.19034419298947816,0.16167844628352887,34,17
-0.4199874029679811,-0.4199874029679811,-0.08201325993351785,-0.08201325993351785,-0.8240366993226131,24,3
0.0751681701277792,0.0751681701277792,-0.020678746062894153,-0.020678746062894153,0.38590184448835807,27,32
-0.193677738168292,-0.193677738168292,0.18871729047162356,0.18871729047162356,-0.1294025621079426,36,7
0.17462081617539382,0.17462081617539382,-0.23651049080173017,-0.23651049080173017,0.5094158167548334,7,30
0.19611594365794446,0.19611594365794446,-0.10287985662319978,-0.10287985662319978,0.19915440008572752,10,31
0.036708897479870654,0.036708897479870654,-0.049590775694556624,-0.049590775694556624,0.09234631675398494,27,33
-0.01025058430814483,-0.01025058430814483,-0.41627269511102594,-0.41627269511102594,0.16314980601387716,7,26
0.0012103586523996557,0.0012103586523996557,0.18651975292575476,0.18651975292575476,0.15415941282297183,26,14
0.27982086673494655,0.27982086673494655,0.0067418574290335955,0.0067418574290335955,0.6094067784364191,27,44
-0.34080169136642424,-0.34080169136642424,0.19676431421065682,0.19676431421065682,-0.13584548569808527,40,3
0.2593453626236317,0.2593453626236317,0.13344912492129354,0.13344912492129354,0.6100467048496572,24,31
0.02221105038281182,0.02221105038281182,0.035250167804681855,0.035250167804681855,0.045643986279713625,20,17
-0.046495904450946916,-0.046495904450946916,-0.01498635936660901,-0.01498635936660901,0.09681702498790992,24,21
-0.23556079608808278,-0.23556079608808278,-0.2967927780975419,-0.2967927780975419,-0.49297337959342,15,23
-0.22137025973021426,-0.22137025973021426,-0.050015726823102645,-0.050015726823102645,-0.30376705152047795,26,15
0.3197548397602659,0.3197548397602659,0.165774912723633,0.165774912723633,0.5038193228406711,42,47
0.14259937503774991,0.14259937503774991,0.0801143267705594,0.0801143267705594,0.7387940878491186,27,30
0.3810860217782101,0.3810860217782101,-0.06122659039322239,-0.06122659039322239,0.5539598242263309,19,48
-0.012643487039976498,-0.012643487039976498,0.07365665326843998,0.07365665326843998,0.1401054084682813,24,16
0.1304646287853644,0.1304646287853644,0.04963072197889859,0.04963072197889859,0.32341277806139135,27,31
-0.07495377182323595,-0.07495377182323595,0.27627514307954393,0.27627514307954393,0.1818451589332088,40,14
0.04149119355773223,0.04149119355773223,0.14703013280452182,0.14703013280452182,0.16873865843946856,41,33
0.08910991495887406,0.08910991495887406,0.22674575357233626,0.22674575357233626,0.19497088054878708,27,20
0.027542944363346183,0.027542944363346183,0.10408750702859186,0.10408750702859186,-0.11190067352317108,22,12
0.16257380132346533,0.16257380132346533,0.039466938266595766,0.039466938266595766,0.2733431961179298,27,33
0.1384786501246282,0.1384786501246282,0.41320436236035374,0.41320436236035374,0.46239517228285104,46,25
0.10875431583780971,0.10875431583780971,-0.015270095731885236,-0.015270095731885236,0.05816942638287668,15,20
-0.04374734252522036,-0.04374734252522036,0.002016266568316482,0.002016266568316482,0.25224886818413605,33,26
-0.07921121111783035,-0.07921121111783035,-0.19242401524512628,-0.19242401524512628,0.11414255354754917,20,23
0.017753028444238275,0.017753028444238275,-0.055071031871505055,-0.055071031871505055,0.10727610025613706,29,32
0.15703455694444549,0.15703455694444549,-0.058521546205387465,-0.058521546205387465,0.6200053859177778,6,20
-0.21462702425734412,-0.21462702425734412,-0.10989851239660654,-0.10989851239660654,-0.2284505524624224,27,17
0.1157043097148104,0.1157043097148104,0.31903129750890735,0.31903129750890735,0.18730985743032294,52,33
0.1823988059976486,0.1823988059976486,-0.4500781042899078,-0.4500781042899078,0.6374453852246162,7,47
-0.07218052955887379,-0.07218052955887379,-0.15780048169761574,-0.15780048169761574,0.05946727893013621,12,20
0.052694679584356995,0.052694679584356995,0.0019433163654341847,0.0019433163654341847,0.16938115245917404,25,26
-0.043611979219160886,-0.043611979219160886,0.13306502530671954,0.13306502530671954,-0.10235599919565871,27,13
0.21124147031447638,0.21124147031447638,0.1435254924194066,0.1435254924194066,0.5081996066652709,31,37
0.23261418204567544,0.23261418204567544,-0.143061400220112,-0.143061400220112,0.432009041869799,17,41
0.012890656789039844,0.012890656789039844,0.042183504975629615,0.042183504975629615,0.17613997657020874,17,14
-0.11667828112344822,-0.11667828112344822,-0.06143389678714709,-0.06143389678714709,-0.09867243769466513,23,16
-0.007000514914721655,-0.007000514914721655,0.011177923632729913,0.011177923632729913,-0.12675736501682322,28,24
-0.045277935014942296,-0.045277935014942296,-0.040299743756159835,-0.040299743756159835,0.003997369975747329,19,16
0.02742798567454085,0.02742798567454085,-0.08834379695361631,-0.08834379695361631,-0.09492115274598986,13,20
-0.06803314489649205,-0.06803314489649205,0.1702055225135558,0.1702055225135558,-0.09109158584463978,37,17
-0.09536223887508917,-0.09536223887508917,0.011664566267907373,0.011664566267907373,-0.0760513729566277,20,9
-0.08910293313985211,-0.08910293313985211,0.3076905173661192,0.3076905173661192,-0.3184509701735806,40,14
0.36026403650791033,0.36026403650791033,-0.05206650507721108,-0.05206650507721108,0.5633631776395622,9,38
-0.1627015405910501,-0.1627015405910501,0.176540603847567,0.176540603847567,-0.1284556961615073,56,26
0.2545473880398102,0.2545473880398102,-0.35680613273677103,-0.35680613273677103,0.4332903722000386,3,38
0.09922204588195704,0.09922204588195704,0.10375358314270888,0.10375358314270888,0.13468052397317312,24,22
0.18452881657789494,0.18452881657789494,0.1984778023624764,0.1984778023624764,0.45047345777371184,35,37
-0.04492353926926929,-0.04492353926926929,0.13828317938378,0.13828317938378,-0.03419016124098562,28,14
-0.04477286892025781,-0.04477286892025781,-0.03463757917266286,-0.03463757917266286,-0.1025815884876205,23,19
0.08304918045328699,0.08304918045328699,0.3072572280452614,0.3072572280452614,0.23533765366053586,44,27
0.11699872114035184,0.11699872114035184,-0.31823434414694507,-0.31823434414694507,0.17964039556340228,7,33
0.36860819591606636,0.36860819591606636,-0.02176835565461202,-0.02176835565461202,0.7984300061320287,16,35
0.011223133171703474,0.011223133171703474,-0.0031364179843214263,-0.0031364179843214263,0.03313528325299008,31,32
0.23068970390002444,0.23068970390002444,0.20362132720698678,0.20362132720698678,0.3469270801971974,38,41
-0.2207234976179936,-0.2207234976179936,-0.018279022136293777,-0.018279022136293777,-0.2625004955334589,28,14
0.3349849130263955,0.3349849130263955,0.13280547952487365,0.13280547952487365,0.6441414737595295,21,38
-0.3626116436652744,-0.3626116436652744,-0.13765915719231023,-0.13765915719231023,-0.383444777627596,18,7
0.0679384472444653,0.0679384472444653,0.009487229689166491,0.009487229689166491,0.05448506560073163,23,26
-0.11750656496841234,-0.11750656496841234,-0.21973606432032913,-0.21973606432032913,-0.2356493115289647,14,20
0.06616010727228618,0.06616010727228618,0.06018013622541955,0.06018013622541955,0.222191439062477,31,29
0.0940593621189314,0.0940593621189314,-0.23479270147673442,-0.23479270147673442,0.2959817075403407,6,32
-0.006184784583289135,-0.006184784583289135,-0.12413471922670347,-0.12413471922670347,0.07905203185902569,16,23
-0.13971270926915869,-0.13971270926915869,-0.07761424401008483,-0.07761424401008483,-0.13726078013227444,19,14
0.017370264305784477,0.017370264305784477,0.023604965089850754,0.023604965089850754,0.18165198294785417,27,24
0.10600065916690152,0.10600065916690152,-0.04374884570050689,-0.04374884570050689,0.6802647126942702,33,41
-0.10118793298801851,-0.10118793298801851,0.08850556714413521,0.08850556714413521,-0.0754045944410017,37,21
0.1116600372465783,0.1116600372465783,-0.07241732612643047,-0.07241732612643047,0.45791008181324033,16,28
0.08024129054637147,0.08024129054637147,-0.3177202073536913,-0.3177202073536913,0.40524175779719046,13,38
0.016890080387512753,0.016890080387512753,-0.06573985909703645,-0.06573985909703645,0.18073698196893068,16,20
0.18252769059573126,0.18252769059573126,0.24006977852707237,0.24006977852707237,0.34777396848199493,33,29
0.006105794858542098,0.006105794858542098,-0.003186691264232629,-0.003186691264232629,0.01791320705300974,16,17
-0.2768996046169364,-0.2768996046169364,0.2772059643264623,0.2772059643264623,-0.36947722749146716,38,3
0.23902384916193253,0.23902384916193253,0.021724910429037896,0.021724910429037896,0.4726978906035121,13,27
-0.10660672784033577,-0.10660672784033577,0.22200723773051867,0.22200723773051867,-0.20888750177627016,34,14
-0.017885963006477865,-0.017885963006477865,-0.0009698479076935068,-0.0009698479076935068,0.08807802747716469,33,27
